Author,Title,Citation,PlaceofPublication,Publisher_Printer,YearOfPublications,PresumedGender,BirthCountry,Language(Original),LanguageofTranslation,Date-Travel_Begin,Date-Travel_End,Calendar-Conversion-Dates,Century,DecadeMaterialCovers,Latitude,Longitude,PlaceDescribed,Place-ModernName,Country,Region,Continent,TranscriptionofDescription,Pages,Graphic,Page_Graphic,Repository,URI
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,13.19388,-59.54319,Barbados,Barbados,Barbados,Caribbean,"Americas, North America","And then in the usual course, running down the island, one goes to that British advanced post, Barbados—Barbados, that lies out to windward, guarding the other islands as it were! Barbados, that is and ever was entirely British! Barbados, that makes money, and is in all respects so respectable a little island! King George need not have feared at all; nor yet need Queen Victoria. If anything goes wrong in England—Napoleon coming there, not to kiss Her Majesty this time, but to make himself less agreeable—let Her Majesty come to Barbados, and she will be safe! I have said that Jamaica never boasts, and have on that account complained of her. Let such complaint be far from me when I speak of Barbados. But shall I not write a distinct chapter as to this most respectable little island—an island that pays its way?",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,13.25097,-61.18634,St. Vincent,St. Vincent,Saint Vincent and the Grenadines,Caribbean,"Americas, North America","St. Vincent is the next in our course, and this, too, is green and pretty, and tempting to look at. Here also the French have been in possession but comparatively for a short time. In settling this island, the chief difficulty the English had was with the old native Indians, who more than once endeavoured to turn out their British masters. The contest ended in their being effectually turned out by those British masters, who expelled them all bodily to the island of Ruatan, in the Bay of Honduras; where their descendants are now giving the Anglo-American diplomatists so much trouble in deciding whose subjects they truly are. May we not say that, having got rid of them out of St. Vincent, we can afford to get rid of them altogether?
  
  Kingston is the capital here. It looks much better than either Roseau or Castries, though by no means equal to Basseterre or St. Pierre.
  
  This island is said to be healthy, having in this respect a much better reputation than its neighbour St. Lucia, and as far as I could learn it is progressing—progressing slowly, but progressing—in spite even of the burden of Queens, Lords, and Commons. The Lords and Commons are no doubt considerably modified by official influence.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,12.66666,-61.25,Grenadines,Grenadines,Saint Vincent and the Grenadines,Caribbean,"Americas, North America","And then the traveller runs down the Grenadines, a petty cluster of islands lying between St. Vincent and Grenada, of which Becquia and Cariacou are the chief. They have no direct connection with the mail steamers, but are, I believe, under the Governor of Barbados. They are very pretty, though not, as a rule, very productive. Of one of them I was told that the population were all females. What a Paradise of Houris, if it were but possible to find a good Mahommedan in these degenerate days!
  
  Grenada will be the last upon the list; for I did not visit or even see Tobago, and of Trinidad I have ventured to write a separate chapter, in spite of the shortness of my visit. Grenada is also very lovely, and is, I think, the head-quarters of the world for fruit. The finest mangoes I ever ate I found there; and I think the finest oranges and pine apples.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,12.05609,-61.74879,St. Georges,St. Georges,Grenada,Caribbean,"Americas, North America","The town of St. Georges, the capital, must at one time have been a place of considerable importance, and even now it has a very different appearance from those that I have just mentioned. It is more like a goodly English town than any other that I saw in any of the smaller British islands. It is well built, though built up and down steep hills, and contains large and comfortable houses. The market-place also looks like a market-place, and there are shops in it, in which trade is apparently carried on and money made.
  
  Indeed, Grenada was once a prince among these smaller islands, having other islands under it, with a Governor supreme, instead of tributary. It was fertile also, and productive—in every way of importance.
  
  But now here, as in so many other spots among the West Indies, we are driven to exclaim, Ichabod! The glory of our Grenada has departed, as has the glory of its great namesake in the old world. The houses, though so goodly, are but as so many Alhambras, whose tenants now are by no means great in the world's esteem.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,4.86041,-58.93018,British Guiana,Guyana,Guyana,Caribbean,"Americas, North America","When I settle out of England, and take to the colonies for good and all, British Guiana shall be the land of my adoption. If I call it Demerara perhaps I shall be better understood. At home there are prejudices against it I know. They say that it is a low, swampy, muddy strip of alluvial soil, infested with rattlesnakes, gallinippers, and musquitoes as big as turkey-cocks; that yellow fever rages there perennially; that the heat is unendurable; that society there is as stagnant as its waters; that men always die as soon as they reach it; and when they live are such wretched creatures that life is a misfortune. Calumny reports it to have been ruined by the abolition of slavery; milk of human kindness would forbid the further exportation of Europeans to this white man's grave; and philanthropy, for the good of mankind, would wish to have it drowned beneath its own rivers. There never was a land so ill spoken of—and never one that deserved it so little. All the above calumnies I contradict; and as I lived there for a fortnight—would it could have been a month!—I expect to be believed.
  
  [...]
  
  Guiana is an enormous extent of flat mud, the alluvial deposit of those mighty rivers which for so many years have been scraping together earth in those wild unknown upland countries, and bringing it down conveniently to the sea-board, so that the world might have sugar to its tea. I really think my friend was right. There is no limit to the fertility and extent of this region. The only limit is in labour. The present culture only skirts the sea-board and the riversides. You will hardly find an estate—I do not think that you can find one—that has not a water frontage. This land formerly belonged to the Dutch, and by them was divided out into portions which on a map have about them a Euclidical appearance. Let A B C D be a right-angled parallelogram, of which the sides A B and C D are three times the length of the other sides A C and B D. 'Tis thus you would describe a Demerara property, and the Q. E. D. would have reference to the relative quantities of sugar, molasses, and rum producible therefrom.
  
  But these strips of land, though they are thus marked out on the maps with four exact lines, are presumed to run back to any extent that the owner may choose to occupy. He starts from the water, and is bounded on each side; but backwards! Backwards he may cultivate canes up to the very Andes, if only he could get Coolies. Oh, ye soft-hearted, philanthropic gentry of the Anti-Slavery Society, only think of that; a million hogsheads of sugar—and you like cheap sugar yourselves—if you will only be quiet, or talk on subjects that you understand!
  
  The whole of this extent of mud, beyond the present very limited sugar-growing limits, is covered by timber. One is apt to think of an American forest as being as magnificent in its individual trees as it is huge in its extent of surface. But I doubt much whether this is generally the case. There are forest giants no doubt; but indigenous primeval wood is, I take it, for the most part a disagreeable, scrubby, bushy, sloppy, unequal, inconvenient sort of affair, to walk through which a man should be either an alligator or a monkey, and to make much way he should have a touch of both. There be no forest glades there in which uncivilized Indian lovers walk at ease, with their arms round each other's naked waists; no soft grass beneath the well-trimmed trunk on which to lie and meditate poetical. But musquitoes abound there; and grass flies, which locate themselves beneath the toe-nails; and marabunters, a villanous species of wasp; and gallinippers, the grandfathers of musquitoes; and from thence up to the xagua and the boa constrictor all nature is against a cool comfortable ramble in the woods.",Ch. 12,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,6.80127,-58.15512,Georgetown,Georgetown,Guyana,Caribbean,"Americas, North America","If there be a deficiency in Georgetown—it is hardly necessary to explain that Georgetown is the capital of the province of Demerara, and that Demerara is the centre province in the colony of British Guiana; or that there are three provinces, Berbice, Demerara, and Essequibo, so called from the names of the three great rivers of the country—But if there be a deficiency in Georgetown, it is in respect to cabs. The town is extensive, as will by-and-by be explained; and though I would not so far militate against the feelings of the people as to say that the weather is ever hot—I should be ungrateful as well as incredulous were I to do so—nevertheless, about noonday one's inclination for walking becomes subdued. Cabs would certainly be an addition to the luxuries of the place. But even these are not so essential as might at the first sight appear, for an invitation to dinner always includes an offer of the host's carriage. Without a carriage no one dreams of dragging on existence in British Guiana. In England one would as soon think of living in a house without a fireplace, or sleeping in a bed without a blanket.
  
  For those who wander abroad in quest of mountain scenery it must be admitted that this colony has not much attraction. The country certainly is flat. By this I mean to intimate, that go where you will, travel thereabouts as far as you may, the eye meets no rising ground. Everything stands on the same level. But then, what is the use of mountains? You can grow no sugar on them, even with ever so many Coolies. They are big, brown, valueless things, cumbering the face of the creation; very well for autumn idlers when they get to Switzerland, but utterly useless in a colony which has to count its prosperity by the number of its hogsheads. Jamaica has mountains, and look at Jamaica!
  
  [...]
  
  Georgetown to my eyes is a prepossessing city, flat as the country round it is, and deficient as it is—as are all the West Indies—in anything like architectural pretension. The streets are wide and airy. The houses, all built of wood, stand separately, each a little off the road; and though much has not been done in the way of their gardens—for till the great coming influx of Coolies all labour is engaged in making sugar—yet there is generally something green attached to each of them. Down the centre of every street runs a wide dyke. Of these dykes I must say something further when I come to speak again of the sugar doings; for their importance in these provinces cannot well be overrated.
  
  The houses themselves are generally without a hall. By that I mean that you walk directly into some sitting-room. This, indeed, is general through the West Indies; and now that I bethink me of the fact, I may mention that a friend of mine in Jamaica has no door whatsoever to his house. All ingress and egress is by the windows. My bedroom had no door, only a window that opened. The sitting-rooms in Georgetown open through to each other, so that the wind, let it come which way it will, may blow through the whole house. For though it is never absolutely hot in Guiana—as I have before mentioned—nevertheless, a current of air is comfortable. One soon learns to know the difference of windward and leeward when living in British Guiana.",Ch. 12,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,5.77878,-58.38217,Demerara,Demerara,Guyana,Caribbean,"Americas, North America","Yes; Demerara is flat; and Berbice is flat; and so is Essequibo. The whole of this land is formed by the mud which has been brought down by these great rivers and by others. The Corentyne is the most easterly, separating our colony from Dutch Guiana, or Surinam. Then comes the Berbice. The next, counting only the larger rivers, is the Demerara. Then, more to the west, the Essequibo, and running into that the Mazarony and the Cuyuni; and then, north-west along the coast, the Pomeroon; and lastly of our own rivers, the Guiana, though I doubt whether for absolute purposes of colonization we have ever gone so far as this. And beyond that are rolled in slow but turbid volume the huge waters of the Orinoco. On its shores we make no claim. Though the delta of the Orinoco is still called Guiana, it belongs to the republic of Venezuela.",Ch. 12,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,6.73677,-57.76265,"Georgetown, Demerara, to New Amsterdam, Berbice","Georgetown, Demerara, to New Amsterdam, Berbice",Guyana,Caribbean,"Americas, North America","From Georgetown, Demerara, to New Amsterdam, Berbice, men travel either by steamer along the coast, or by a mail phaeton. The former goes once a week to Berbice and back, and the latter three times. I went by the mail phaeton and returned by the steamer. And here, considering the prosperity of the colony, the well-being and comfort of all men and women in it, the go-ahead principles of the place, and the coming million hogsheads of sugar—the millennium of a West Indian colony—considering all these great existing characteristics of Guiana, I must say that I think the Governor ought to look to the mail phaeton. It was a woful affair, crumbling to pieces along the road in the saddest manner; very heart-rending to the poor fellow who had to drive it, and body-rending to some of the five passengers who were tossed to and fro as every fresh fragment deserted the parent vehicle with a jerk. And then, when we had to send the axle to be mended, that staying in the road for two hours and a half among the musquitoes! Ohe! ohe! Ugh! ugh!
  
  It grieves me to mention this, seeing that rose colour was so clearly the prevailing tint in all matters belonging to Guiana. And I would have forgiven it had the phaeton simply broken down on the road. All sublunar phaetons are subject to such accidents. Why else should they have been named after him of the heavens who first suffered from such mishaps? But this phaeton had broken down before it commenced its journey. It started on a system of ropes, bandages, and patches which were disgraceful to such a colony and such a Governor; and I should intromit a clear duty, were I to allow it to escape the gibbet.
  
  But we did reach New Amsterdam not more than five hours after time. I have but very little to say of the road, except this: that there is ample scope for sugar and ample room for Coolies.",Ch. 12,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,6.24313,-57.51365,New Amsterdam,New Amsterdam,Guyana,Caribbean,"Americas, North America","[Trigger warnings]
  
  Late at night we did reach New Amsterdam, and crossed the broad Berbice after dark in a little ferryboat which seemed to be perilously near the water. At ten o'clock I found myself at the hotel, and pronounce it to be, without hesitation, the best inn, not only in that colony, but in any of these Western colonies belonging to Great Britain. It is kept by a negro, one Mr. Paris Brittain, of whom I was informed that he was once a slave. ""O, si sic omnes!"" But as regards my experience, he is merely the exception which proves the rule. I am glad, however, to say a good word for the energies and ambition of one of the race, and shall be glad if I can obtain for Mr. Paris Brittain an innkeeper's immortality.
  
  His deserts are so much the greater in that his scope for displaying them is so very limited. No man can walk along the broad strand street of New Amsterdam, and then up into its parallel street, so back towards the starting-point, and down again to the sea, without thinking of Knickerbocker and Rip van Winkle. The Dutchman who built New Amsterdam and made it once a thriving town must be still sleeping, as the New York Dutchman once slept, waiting the time when an irruption from Paramaribo and Surinam shall again restore the place to its old possessors.
  
  At present life certainly stagnates at New Amsterdam. Three persons in the street constitute a crowd, and five collected for any purpose would form a goodly club. But the place is clean and orderly, and the houses are good and in good repair. They stand, as do the houses in Georgetown, separately, each surrounded by its own garden or yard, and are built with reference to the wished-for breeze from the windows.",Ch. 12,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,5.39043,-57.98043,Demerara to Berbice,Demerara to Berbice,Guyana,Caribbean,"Americas, North America","I should have said, in speaking of my journey from Demerara to Berbice, that the first fifteen miles were performed by railway. The colony would have fair ground of complaint against me were I to omit to notice that it has so far progressed in civilization as to own a railway. As far as I could learn, the shares do not at present stand at a high premium. From Berbice I returned in a coasting steamer. It was a sleepy, dull, hot journey, without subject of deep interest. I can only remember of it that they gave us an excellent luncheon on board, and luncheons at such times are very valuable in breaking the tedium of the day.",Ch. 12,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,13.10598,-59.61317,Bridgetown,Barbados,Barbados,Caribbean,"Americas, North America","Bridgetown, the metropolis of the island, is much like a second or third rate English town. It has none of the general peculiarities of the West Indies, except the heat. The streets are narrow, irregular, and crooked, so that at first a stranger is apt to miss his way. They all, however, converge at Trafalgar Square, a spot which, in Barbados, is presumed to compete with the open space at Charing Cross bearing the same name. They have this resemblance, that each contains a statue of Nelson. The Barbadian Trafalgar Square contains also a tree, which is more than can be said for its namesake. It can make also this boast, that no attempt has been made within it which has failed so grievously as our picture gallery. In saying this, however, I speak of the building only—by no means of the pictures.
  
  There are good shops in Bridgetown—good, respectable, well-to-do shops, that sell everything, from a candle down to a coffin, including wedding-rings, corals, and widows' caps. But they are hot, fusty, crowded places, as are such places in third-rate English towns. But then the question of heat here is of such vital moment! A purchase of a pair of gloves in Barbados drives one at once into the ice-house.
  
  And here it may be well to explain this very peculiar, delightful, but too dangerous West Indian institution. By-the-by, I do not know that there was any ice-house in Kingston, Jamaica. If there be one there, my friends were peculiarly backward, for I certainly was not made acquainted with it. But everywhere else—at Demerara, Trinidad, Barbados, and St. Thomas—I was duly introduced to the ice-house.",Ch. 13,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,10.6918,-61.2225,Trinidad,Trinidad,Trinidad and Tobago,Caribbean,"Americas, North America","No scenery can be more picturesque than that afforded by the entrance to Port of Spain, the chief town in the island of Trinidad. Trinidad, as all men doubtless know, is the southernmost of the West Indian islands, and lies across the delta of the Orinoco river. The western portion of the island is so placed that it nearly reaches with two horns two different parts of the mainland of Venezuela, one of the South American republics. And thus a bay is formed closed in between the island and the mainland, somewhat as is the Gulf of Mexico by the island of Cuba; only that the proportions here are much less in size. This enclosed sea is called the Gulf of Paria.
  
  [...]
  
  On the mainland, that is the land of the main island, the coast is precipitous, but clothed to the very top with the thickest and most magnificent foliage. With an opera-glass one can distinctly see the trees coming forth from the sides of the rocks as though no soil were necessary for them, and not even a shelf of stone needed for their support And these are not shrubs, but forest trees, with grand spreading branches, huge trunks, and brilliant coloured foliage. The small island on the other side is almost equally wooded, but is less precipitous. Here, however, there are open glades, and grassy enclosures, which tempt one to wish that it was one's lot to lie there in the green shade and eat bananas and mangoes. This little island in the good old days, regretted by not a few, when planters were planters, and slaves were slaves, produced cotton up to its very hill-tops. Now I believe it yields nothing but the grass for a few cattle.
  
  Our steamer as she got well into the boca drew near to the shore of the large island, and as we passed along we had a succession of lovely scenes. Soft-green smiling nooks made themselves visible below the rocks, the very spots for picnics. One could not but long to be there with straw hats and crinoline, pigeon pies and champagne baskets. There was one narrow shady valley, into which a creek of the sea ran up, that must have been made for such purposes, either for that, or for the less noisy joys of some Paul of Trinidad with his Creole Virginia.
  
  As we steamed on a little further we came to a whaling establishment. Ideas of whaling establishments naturally connect themselves with icebergs and the North Pole. But it seems that there are races of whales as there are of men, proper to the tropics as well as to the poles; and some of the former here render up their oily tributes. From the look of the place I should not say that the trade was flourishing. The whaling huts are very picturesque, but do not say much for the commercial enterprise of the proprietors.
  
  [...]
  
  As my sojourn in Trinidad did not amount to two entire days, I do not feel myself qualified to give a detailed description of the whole island. Very few, I imagine, are so qualified, for much of it is unknown; there is a great want of roads, and a large proportion of it has, I believe, never been properly surveyed.",Ch. 14,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,10.66031,-61.50856,Port of Spain,Port of Spain,Trinidad and Tobago,Caribbean,"Americas, North America","The two chief towns, I believe I may say the two only towns in Trinidad are situated in this bay. That which is the larger, and the seat of government, is called the Port of Spain, and lies near to the northern horn. 
  
  […]
  
  From them we went on through many smaller islands to Port of Spain. This is a large town, excellently well laid out, with the streets running all at right angles to each other, as is now so common in new towns. The spaces have been prepared for a much larger population than that now existing, so that it is at present straggling, unfilled, and full of gaps. But the time will come, and that before long, when it will be the best town in the British West Indies. There is at present in Port of Spain a degree of commercial enterprise quite unlike the sleepiness of Jamaica or the apathy of the smaller islands.
  
  [...]
  
  Immediately round Port of Spain the country is magnificent, and the views from the town itself are very lovely. Exactly behind the town, presuming the sea to be the front, is the Savanah, a large enclosed, park-like piece of common, the race-course and Hyde Park of Trinidad. I was told that the drive round it was three English miles in length; but if it be so much, the little pony which took me that drive in a hired buggy must have been a fast trotter.",Ch. 14,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,10.30158,-61.44904,San Fernando,San Fernando,Trinidad and Tobago,Caribbean,"Americas, North America","San Fernando, the other, which is surrounded by the finest sugar districts of the island, and which therefore devotes its best energies to the export of that article, is on the other side of the bay and near the other horn.",Ch. 14,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,9.00313,-61.00028,Delta of the Orinoco,,Trinidad and Tobago,Caribbean,"Americas, North America","The passages into the enclosed sea on either side are called the Bocas, or mouths. Those nearest to the delta of the Orinoco are the Serpent's mouths. The ordinary approach from England or the other islands is by the more northern entrance. Here there are three passages, of which the middle is the largest one, the Boca Grande. That between the mainland and a small island is used by the steamers in fine weather, and is by far the prettiest. Through this, the Boca di Mona, or monkey's mouth, we approached Port of Spain. These northern entrances are called the Dragon's mouths. What may be the nautical difference between the mouth of a dragon and that of a serpent I did not learn.",Ch. 14,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,10.67764,-61.51197,Governor's real house in Port of Spain,President's House in Port of Spain,Trinidad and Tobago,Caribbean,"Americas, North America","On the further side of this lives the Governor of the island, immediately under the hills. When I was there the Governor's real house was being repaired, and the great man was living in a cottage hard by. Were I that great man I should be tempted to wish that my great house might always be under repair, for I never saw a more perfect specimen of a pretty spacious cottage, opening as a cottage should do on all sides and in every direction, with a great complexity as to doors and windows, and a delicious facility of losing one's way. And then the necessary freedom from boredom, etiquette, and Governor's grandeur, so hated by Governors themselves, which must necessarily be brought about by such a residence! I could almost wish to be a Governor myself, if I might be allowed to live in such a cottage.",Ch. 14,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,18.33809,-64.89409,St. Thomas,Saint Thomas,U.S. Virgin Islands,Caribbean,"Americas, North America","I have said in a previous chapter that the people one meets there may be described as an Hispano-Dano-Niggery-Yankee-doodle population. In this I referred not only to the settlers, but to those also who are constantly passing through it. In the shops and stores, and at the hotels, one meets the same mixture. The Spanish element is of course strong, for Venezuela, New Granada, Central America, and Mexico are all Spanish, as also is Cuba. The people of these lands speak Spanish, and hereabouts are called Spaniards. To the Danes the island belongs. The soldiers, officials, and custom-house people are Danes. They do not, however, mix much with their customers. They affect, I believe, to say that the island is overrun and destroyed by these strange comers, and that they would as lief be without such visitors. If they are altogether indifferent to money making, such may be the case. The labouring people are all black—if these blacks can be called a labouring people. They do coal the vessels at about a dollar a day each—that is, when they are so circumstanced as to require a dollar. As to the American element, that is by no means the slightest or most retiring. Dollars are going there, and therefore it is of course natural that Americans should be going also. I saw the other day a map, ""The United States as they now are, and in prospective;"" and it included all these places—Mexico, Central America, Cuba, St. Domingo, and even poor Jamaica. It may be that the man who made the map understood the destiny of his country; at any rate, he understood the tastes of his countrymen.
  
  [...]
  
  But we must give even the devil his due. Seen from the water St. Thomas is very pretty. It is not so much the scenery of the island that pleases as the aspect of the town itself. It stands on three hills or mounts, with higher hills, green to their summit, rising behind them. Each mount is topped by a pleasant, cleanly edifice, and pretty-looking houses stretch down the sides to the water's edge. The buildings do look pretty and nice, and as though chance had arranged them for a picture. Indeed, as seen from the harbour, the town looks like a panorama exquisitely painted. The air is thin and transparent, and every line shows itself clearly. As so seen the town of St. Thomas is certainly attractive. But it is like the Dead Sea fruit; all the charm is gone when it is tasted. Land there, and the beauty vanishes.
  
  [...]
  
  A hot climate, it is generally thought, interferes with the appetite, affects the gastric juices with lassitude, gives to the stomach some of the apathy of the body, and lessens at any rate the consumption of animal food. That charge cannot be made against the air of St. Thomas. To whatever sudden changes the health may be subject, no lingering disinclination for food affects it. Men eat there as though it were the only solace of their life, and women also. Probably it is so.",Ch. 15,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,4.71098,-74.07209,New Granada,Colombia,Colombia,Latin America,"Americas, South America","It is probably known to all that New Granada is the most northern of the republics of South America; or it should rather be said that it is the state nearest to the isthmus, of which indeed it comprehends a considerable portion; the territory of the Gulf of Darien and the district of Panamá all being within the limits of New Granada.
  
  [...]
  
  The district of Columbia was one of the grandest appanages of the Spanish throne when the appanages of the Spanish throne were grand indeed. The town and port of Cartagena, on the Atlantic, were admirably fortified, as was also Panamá on the Pacific. Its interior cities were populous, flourishing, and, for that age, fairly civilized. Now the whole country has received the boon of Utopian freedom; and the mind loses itself in contemplating to what lowest pitch of human degradation the people will gradually fall.
  
  [...]",Ch. 16,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,11.24035,-74.21102,Santa Martha,Santa Marta,Colombia,Latin America,"Americas, South America","This Santa Martha is a wretched village—a city it is there called—at which we, with intense cruelty, maintain a British Consul, and a British post-office. There is a cathedral there of the old Spanish order, with the choir removed from the altar down towards the western door; and there is, I was informed, a bishop. But neither bishop nor cathedral were in any way remarkable. There is there a governor of the province, some small tradesman, who seemed to exercise very few governing functions. It may almost be said that no trade exists in the place, which seemed indeed to be nearly dead.",Ch. 16,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
