Author,Title,Citation,PlaceofPublication,Publisher_Printer,YearOfPublications,PresumedGender,BirthCountry,Language(Original),LanguageofTranslation,Date-Travel_Begin,Date-Travel_End,Calendar-Conversion-Dates,Century,DecadeMaterialCovers,Latitude,Longitude,PlaceDescribed,Place-ModernName,Country,Region,Continent,TranscriptionofDescription,Pages,Graphic,Page_Graphic,Repository,URI
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 11.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,18.38824,77.6622,Rachoor,"Rachoor, Telangana",India,Southern Asia,Asia,"... at Rachoor the diamond. Cirkona danov konaj ? The parcel is sold at five roubles, but the best at ten; a parcel of rough diamond-penech chekeni siaje charasheshkeni asipit ek tenka. The diamond is found on a rocky hill, and the rough diamond from that hill is sold for two thousand pounds weight of gold per lokot; the kona diamond is sold at 10,000 pounds of gold per lokot. That district belongs to Melik-khan, a vassal to the sultan, and is thirty kors from Beder.--a syto",21,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 14.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,32.51756,59.10417,Khorassan,Khorasan Province,Iran,Western Asia,Asia,"In the land of Khorassan the climate is warm, but not to excess; it is, however, exceedingly hot in Chegotan, and in the cities of Shiraz, Yezd, and Kashan; but winds blow there sometimes.",24,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 14.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,37.11716,49.52799,Ghilan,Gilan Province,Iran,Western Asia,Asia,"Ghilan the air is sultry and extremely warm; the same at Shamakha and at Babylon, at Khumit, at Shamah (or Sham).",25,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 15.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,39.75054,37.01502,Sevastihub (Sivas),Sivas,Turkey,Eastern Europe; Western Asia,Asia; Europe,"But in Sevastihub (Sivas) and in the land of Gurzyn there is abundance of everything, as well as in the lands Tursk and Walosk, where eatables are plentiful and cheap. The land of Podolia also abounds in every produce. May God preserve the Russian land, God preserve this world, and more especially from hell ; may He bestow his blessing on the dominions of Russia and the Russian nobility, and may the Russian dominion increase. O Lord, I rely upon Thee ; spare my life. I have lost my road and know not where to go!",25,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 15.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,21.38908,39.85791,Mecka,Mecca,Saudi Arabia,Arabia; Middle East,Asia,"If you proceed to Mecka you must take the Mahometan faith, and on account of this Christians do not like to go to Mecka. On the other hand, living in India is very expensive. I have spent the whole of my money, and being alone I spend daily for my food one-sixth of an altyn ; nor do I drink wine or synda.",25,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 15-17.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,17.32973,76.83429,Kulburga,"Kalaburagi, Karnataka",India,Southern Asia,Asia,"On the fifth great day I thought of returning to Russia, and I set out from Beder a month before the Mahommedan Bairam. Mamet deni rossolial. Knowing no more the great Christian day, the day of Christ's resurrection, I kept Lent time with the Mussulmans and broke fasting with them on Easter day, which I did at Kulburga, a city twenty kors from Beder.",28-29,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 17.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,25.92675,74.65063,Bichenegher (Bijanagar),"Bijainagar, Rajasthan",India,Southern Asia,Asia,"The Hindoo sultan Kadam is a very powerful prince. He possesses a numerous army, and resides on a mountain at Bichenegher (Bijanagar). This vast city is surrounded by three forts, and intersected by a river, bordering on one side on a dreadful jungel, on the other on a dale ; a wonderful place, and to any purpose convenient. On one side it is quite inaccessible ; a road goes right through the town, and as the mountain rises high with a ravine below, the town is impregnable.",29,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 17-19.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,11.25875,75.78041,Calica (Calicut),"Kozhikode, Kerala",India,Southern Asia,Asia,"I stopped there five months and then proceeded to Calica (Calicut), which is a large bazaar ;",30,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Poggio Bracciolini, ""The Travels Of Nicolò Conti In The East In The Early Part Of The Fifteenth Century.""in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. J. Winter Jones (London: Printed for the Hakluyt society, 1857), 20-21.",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,23.58803,58.38287,Mountains of Ethiopia,,Ethiopia,Eastern Africa,Africa,"We sailed from Dabul three months before the great day of the Mahommedan Lent, and were at sea a whole month, during which I saw nothing. On the following month we descried the mountains of Ethiopia, and then those on board exclaimed :-” Ollo bervogydir, Ollo kon kar bizim bishimudna nasip bolmyshti,” which in Russian tongue means : -”God our Lord, O God, O God, king of heavens, righteously hast Thou devoted us to destruction.""
 
 I remained five days in that country, and, by the mercy of God, met with no evil, but distributed among the natives a quantity of brynetz, pepper, and bread, in order that they might not plunder our ship.",30,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Athanasius Nikitin ""The Travels of Athanasius Niktin, a Native of Twer,"" in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. Count Wielhorsky (London: Printed for the Hakluyt society, 1857)",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1469,1472,,15th century,1470s,41.00269,39.71676,Trebizond,"Trabzon, Ortahisar/Trabzon",Turkey,Eastern Europe; Western Asia,Asia; Europe,"Leaving the orda I went to Arzizin, and thence to Trebizond, where I arrived on the festival of the Protection of our Lady the holy Virgin Mary. After staying there five days I went on board a ship and agreed to be conveyed to Caffa for one coin of gold, the food to be paid at the end of the voyage.
 
 I was very much annoyed at Trebizond by the pasha Shubasha. He ordered the whole of my lumber to be brought up to his residence on the hill; it was searched, especially for writings, as I was coming from the orda of Assanbek.",31,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Athanasius Nikitin ""The Travels of Athanasius Niktin, a Native of Twer,"" in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. Count Wielhorsky (London: Printed for the Hakluyt society, 1857)",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1472,1472,,15th century,1470s,43.95935,37.12331,Black Sea (Doria Stimbolskia),Black Sea,,Eastern Europe; Western Asia,Asia,"However, by the mercy of heaven, I here came to the third sea, the Black Sea, called in the Persian tongue Doria Stimbolskia. The wind was fair during the first five days, but having reached Vonada: we encountered a heavy northern gale, which drove us back to Trebizond.",31,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Athanasius Nikitin ""The Travels of Athanasius Niktin, a Native of Twer,"" in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. Count Wielhorsky (London: Printed for the Hakluyt society, 1857)",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1472,1472,,15th century,1470s,41.02204,39.57086,Platana,Akçaabat,Turkey,Eastern Europe; Western Asia,Asia; Europe,"We lay for fifteen days at Platana, the weather continuing very bad, and then we twice attempted to sail and again met with a foul wind, that did not permit us to keep the sea : “Ollo ak, Ollo khudo pervodiger,” except that we know no other God.",31-32,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
Athanasius Nikitin,"The Travels of Athanasius Niktin, a Native of Twer.","Athanasius Nikitin ""The Travels of Athanasius Niktin, a Native of Twer,"" in India in the Fifteenth Century: Being a Collection of Narratives of Voyages to India, in the Century Preceeding the Portuguese Discovery of the Cape of Good Hope, ed. Richard Henry Major, trans. Count Wielhorsky (London: Printed for the Hakluyt society, 1857)",London,Printed for the Hakluyt society,1857,Male,Russia,Russian,English,1472,1472,,15th century,1470s,45.03193,35.38243,Caffa,Feodosia,Crimea,Eastern Europe; Western Asia,Asia; Europe,"At last, with God's blessing, I reached Caffa, nine days before the fast of St. Philip.",32,,,HathiTrust,https://catalog.hathitrust.org/Record/100159067
