Author,Title,Citation,PlaceofPublication,Publisher_Printer,YearOfPublications,PresumedGender,BirthCountry,Language(Original),LanguageofTranslation,Date-Travel_Begin,Date-Travel_End,Calendar-Conversion-Dates,Century,DecadeMaterialCovers,Latitude,Longitude,PlaceDescribed,Place-ModernName,Country,Region,Continent,TranscriptionofDescription,Pages,Graphic,Page_Graphic,Repository,URI
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,34.123,35.65192,Gubail (Byblus),Byblos,Lebanon,Mediterranean; Western Asia,Asia,"One Day’s Journey from thence, there is another Town named Gebal the Boundary of the Ammonites, in which there are about a Hundred and Fifty Jews, who are divided into seven different Societies. The Sultan’s Name is Gilianos Inbiremo. Here you find some Vestiges of an idolatrous Temple, together with an Idol, which formerly belonged so the Ancient Ammonites. This Idol sits on a Stone Throne, incrusted over with Gold : on the right and left Hand Side of which stands a Woman, on either Side one--Before him is an Altar, on which the ancient Ammonites offered Sacrifice, and burnt Incense before the Idol. Here likewise you find about two hundred Jews, the chief of whom are R. Meir, R. Jacob, ai)d R. Schimha. The Town itself is washed by the Sea of the Israelites.",17,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,33.89379,35.50177,Beirut,Birot or Beeroth,Lebanon,Mediterranean; Western Asia,Asia,"From thence you go to Birot (which is Beeroth) in two Days, at which Place there are about fifty Jews ; the chief of whom are R. Solomon, R. Obadiah, and R. Joseph.",18,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,33.55706,35.37294,Sidon,Zaide or Zidon,Lebanon,Mediterranean; Western Asia,Asia,"From hence you come after one Day’s travelling to Zaide, that is Zidon, a great City, where you find near twenty Jews ; about ten Miles from which is a certain Nation, which wages War with the Zidonians. The Inhabitants are the Dogziens, supposed to be the Druziens , who are called Pagans and Atheists. They profess no Religion, and live in the high Mountains and Holes of the Rocks, being governed by no King or Prince, but live at large among the Rocks and Mountains, as far as Mount Hermon, to the Extent of three Days Journey, They are very incestuous, and couple with their own Daughters ; and on a certain annual Festival when all the Men and Women meet to eat and drink together, they exchange Wives with each other. They lay when a good Man dies his Soul immediately seizes the Body of some little Infant, which is born at the very Instant in which the Soul departed from the Body of the Man ; but if he happens to be a wicked Man, that it seizes on the Body of a Dog, or fame other Beast and by this Error, they betray their Foolishness. They have no Jews among them, unless some Artificers and Dyers chance to visit them for the Sake of Trade and Merchandize, who soon return Home again ; yet the Jews are great Favourites with them. These People by continually running over the Hills and Mountains, are very swift of Foot, nor are any of their Neighbours able to contend in War with them.",18,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,33.41611,35.8575,Mount Hermon,,Syria; Lebanon,Mediterranean; Western Asia,Asia,"Ten miles therefrom a people dwell who are at war with the men of Sidon; they are called Druses, and are pagans of a lawless character. They inhabit the mountains and the clefts of the rocks; they have no king or ruler, but dwell independent in these high places, and their border extends to Mount Hermon, which is a three days' journey. They are steeped in vice, brothers marrying their sisters, and fathers their daughters. They have one feast-day in the year, when they all collect, both men and women, to eat and drink together, and they then interchange their wives. They say that at the time when the soul leaves the body it passes in the case of a good man into the body of a newborn child, and in the case of a bad man into the body of a dog or an ass. Such are their foolish beliefs. There are no resident Jews among them, but a certain number of Jewish handicraftsmen and dyers come among them for the sake of trade, and then return, the people being favourable to the Jews. They roam over the mountains and hills, and no man can do battle with them.",18,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,33.27048,35.20376,Tyre,Tyre,Lebanon,Mediterranean; Western Asia,Asia,"You then travel in one Day to new Tyre, a very neat City, which has within itself a Haven or Port, where the Ships ride at Anchor between two Towers. But in the Night Time, the Publicans extend an Iron Chain, from one Tower to the other, that no Person (if they should rob the Ships) may have an Opportunity of escaping. Nor is there any Thing in the World which can compare with this Haven. There are in this elegant City, about four hundred Jews ; some of whom are well skilled in the Talmud : their Rulers are R. Ephraim the Egyptian, who is their Judge, R. Meir of Carchelchona, and likewise R. Abraham, the Principal of the whole Assembly. From this Place the Jews trade in Ships. Here dwell skilful Workmen, who manufacture most excellent Glass, which is celebrated by the Name of Tyrian Glass and so highly prized in all Countries; and here is moreover to be found the best of Sugar. Whoever goes upon the Walls of new Tyre, may see something of that Tyre, the crowning City. Isaiah 23. overwhelmed in the Sea, about a Stone’s cast from the new City ; but if the Traveller takes a Boat, and goes out upon the Water, he may look down and see the Towers and Forums, together with the Streets, Squares, and Palaces, in the Bottom of the Sea, while new Tyre is a Place of great Traffic, and frequented by Merchants from all Quarters.",18,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.93305,35.08267,Acre,,Israel,Mediterranean; Western Asia,Asia,"From Tyre you have one Day’s Journey to Akadi, which is the ancient Acco, in the Confines of Ascher : it is the Entrance of the Land of Israel, is situated on the Shore of the great Sea, has a spacious Haven, which they call the Port: and is convenient for all those who have made a Vow, and mean to embark for Jerusalem. The River which is called the eastern Brook, runs by the Town : here you. find about two hundred Jews, the most eminent are R. Zadok, R. Japheth, and R. Jona, of laudable Memory.",19,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.79404,34.98957,Haifa,,Israel,Mediterranean; Western Asia,Asia,"From there it is three parasangs to Haifa, which is Hahepher on the seaboard, and on the other side is Mount Carmel, at the foot of which there are many Jewish graves. On the mountain is the cave of Elijah, where the Christians have erected a structure called St. Elias. On the top of the mountain can be recognized the overthrown altar which Elijah repaired in the days of Ahab. The site of the altar is circular, about four cubits remain thereof, and at the foot of the mountain the brook Kishon flows.",19,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.74273,35.04839,Carmel,,Israel,Mediterranean; Western Asia,Asia,"From there it is three parasangs to Haifa, which is Hahepher on the seaboard, and on the other side is Mount Carmel, at the foot of which there are many Jewish graves. On the mountain is the cave of Elijah, where the Christians have erected a structure called St. Elias. On the top of the mountain can be recognized the overthrown altar which Elijah repaired in the days of Ahab. The site of the altar is circular, about four cubits remain thereof, and at the foot of the mountain the brook Kishon flows.",19,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.51901,34.90454,Caesarea,,Israel,Mediterranean; Western Asia,Asia,"From thence you have about six Parasangs to Scizeria, formerly called Gad of the Philistines : where there are about ten Jews, and two hundred Cuthoeans. These are Schomronitish Jews, who are commonly called Samaritans. The City itself is very beautiful and elegant, lies near the Sea, and was built by the Emperor Caesar, who named it Caesarea, after his own Name.",20,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.95101,34.88807,Ludd,,Israel,Mediterranean; Western Asia,Asia,"Thence it is half a day's journey to St. George, which is Ludd, where there lives one Jew, who is a dyer.",20,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.42287,35.30272,Samaria,,Palestine,Mediterranean; Western Asia,Asia,"Thence it is a day's journey to Sebastiya, which is the city of Shomron (Samaria), and here the ruins of the palace of Ahab the son of Omri may be seen. It was formerly a well-fortified city by the mountain-side, with streams of water. It is still a land of brooks of water, gardens, orchards, vineyards, and olive groves, but no Jews dwell here.",20,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.22266,35.26214,Nablous,,Palestine,Mediterranean; Western Asia,Asia,"Thence it is two parasangs to Nablous, which is Shechem on Mount Ephraim, where there are no Jews; the place is situated in the valley between Mount Gerizim and Mount Ebal, and contains about 1,000 Cuthim, who observe the written law of Moses alone, and are called Samaritans. They have priests of the seed (of Aaron), and they call them Aaronim, who do not intermarry with Cuthim, but wed only amongst themselves. These priests offer sacrifices, and bring burnt-offerings in their place of assembly on Mount Gerizim, as it is written in their law—""And thou shalt set the blessing on Mount Gerizim."" They say that this is the proper site of the Temple. On Passover and the other festivals they offer up burnt-offerings on the altar which they have built on Mount Gerizim, as it is written in their law—""Ye shall set up the stones upon Mount Gerizim, of the stones which Joshua and the children of Israel set up at the Jordan."" They say that they are descended from the tribe of Ephraim. And in the midst of them is the grave of Joseph, the son of Jacob our father, as it is written—""and the bones of Joseph buried they in Shechem."" Their alphabet lacks three letters, namely . The letter He is taken from Abraham our father, because they have no dignity, the letter Heth from Isaac, because they have no kindliness, and the letter Ain from Jacob, because they have no humility. In place of these letters they make use of the Aleph, by which we can tell that they are not of the seed of Israel, although they know the law of Moses with the exception of these three letters. They guard themselves from the defilement of the dead, of the bones of the slain, and of graves; and they remove the garments which they have worn before they go to the place of worship, and they bathe and put on fresh clothes. This is their constant practice. On Mount Gerizim are fountains and gardens and plantations, but Mount Ebal is rocky and barren; and between them in the valley lies the city of Shechem.",20,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.76831,35.21371,Jerusalem,,,Mediterranean; Western Asia,Asia,"FROM Garan you have three Parasangs to Jerusalem, which is a small City fortified with three Walls; it is very populous, the Inhabitants of which are Jacobites, Syrians, Javanites, Georgians, and Franks ; and in short People of all Nations. Here is a House for dying Wool which the Jews, annually agree with the King for, that nobody at Jerusalem may be permitted to exercise that Employment besides themselves. They are about two Hundred in Number, who live in a Corner of the City, under the Tower of David ; on the Walls of which Tower, are some of the ancient Building, to the Height of tea Cubits, which was built by our Fathers, and remain unto this Day. Though the Rest is the Work of the Ishmaelites, no Building in the City is stronger than the Tower of David. In this City are two Hospitals, from one of which four Hundred Horsemen go forth to War. All who fall sick in this Place are provided with all Necessaries, till they either die or recover. In the Second, which is called Solomon’s Hospital (for it was a Palace built by Solomon) in the College of this Hospital dwell the like Number, who daily go out to War with the Saracens, exclusive of thole Franks and Edomites who come hither on a Pilgrimage, and sojourn for a Year or two. Here is besides to be seen that large Shrine called the Sepulchre, which is the Tomb of that Man, so much frequented by Pilgrims. There are four Gates at Jerusalem, one of which they call Abraham’s, another David’s, a third the Gate of Sion, and the last the Gate of Jehosaphat, opposite that Spot of Ground on which the Holy Temple stood in ancient Times, and where there now stands Temple Domino.--
 
 [Text is broken out around city.]",22-5,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.70538,35.20244,Bethlehem,,Palestine,Mediterranean; Western Asia,Asia,"FROM Jerusalem you have two Parasangs to Bethlehem, or the House of Bread of Juda,",25-6,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.53256,35.09982,Hebron,,Palestine,Mediterranean; Western Asia,Asia,"At a distance of six parasangs is St. Abram de Bron, which is Hebron; the old city stood on the mountain, but is now in ruins; and in the valley by the field of Machpelah lies the present city.",25-6,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.59306,34.89859,Beit Jibrin,,Israel,Mediterranean; Western Asia,Asia,"From Hebron it is five parasangs to Beit Jibrin, which is Mareshah, where there are but three Jews.",26,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.0544,35.29909,Shiloh,,Palestine,Mediterranean; Western Asia,Asia,"After travelling three Parasangs s farther, you arrive Saint Samuel, of Schilo. This is that Schilo, which is only two Parasangs distant from Jerusalem. But when the Edomites took Ramla, which is Rama, from the Ishmaelites, they found the Sepulchre of Samuel, in a Jewish Synagogue at Rama, and took away the Prophet and buried him at Schilo, and built a large High-Place there, which has ever since been called Saint Samuel, of Schilo.",26,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.93711,35.36698,Ramah,,Israel,Mediterranean; Western Asia,Asia,"From thence it is about the same Distance to Ramas, or the ancient Rama, where there is some of the Rubbish of those Walls, which were built by our Fathers, as appears from the Inscriptions which are to be seen on the Stones. This was formerly a very large City, but at this Time there are only three Jews in it. Here is yet to be seen a large Jewish burying Place, of about two Miles in extent.",26,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.82333,35.23083,Gibeah,,Palestine,Mediterranean; Western Asia,Asia,"From there it is three parasangs to Mahomerie-le-petit, which is Gibeah of Saul, where there are no Jews, and this is Gibeah of Benjamin.",27,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.81387,35.23438,Nob,,Palestine,Mediterranean; Western Asia,Asia,"Three Parasangs beyond which lies Beth-nobi, which is the very Nob, the City of the Priests. In the Middle of the Road are Jonathan’s two Pillars, one of which is named Botsets, and the other Shene. In the City are two Jews, who are Dyers.
 
 [Based on suggested location for Nob.]",27,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.93156,34.87293,Ramleh,,Israel,Mediterranean; Western Asia,Asia,"Thence it is three parasangs to Rams, or Ramleh, where there are remains of the walls from the days of our ancestors, for thus it was found written upon the stones. About 300 Jews dwell there. It was formerly a very great city; at a distance of two miles there is a large Jewish cemetery.",27,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.04935,34.75835,Jaffa,,Israel,Mediterranean; Western Asia,Asia,"From thence you have five Parasangs to Gapha, which is also called Joppa, situated near the Sea, Where you find only one Jew, who is a Dyer, Ebalin is about three Parasangs from Joppa; this was once called Jafne, in which there are some Vestiges of a School to be feen, but no Jews. This is the Boundary of the Tribe of Ephraim.",27,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,31.66878,34.57425,Askelon,,Israel,Mediterranean; Western Asia,Asia,"… from whence [Palmis], after a Journey of equal length* you come to Aschkalon, which is Aschkalon the New, built near the Sea, by Ezra, the Priest, of blessed Memory. The Place was at first called Benibera, and is about four Parasangs from ancient Aschkalon, which now lies in Ruins. The new City is very large and elegant ; and, as it lies on the Extremity of the Confines of Egypt, is a Place of great Trade and frequented by Merchants from every Quarter. Here are, about two Hundred Rabbinites, whose Rulers are R. Tsemah, R. Aaron, and R. Solomon. There are also forty Karaites, together with about three hundred Cuthoeans or Samaritans.",28,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.55785,35.32795,Jezreel,,Israel,Mediterranean; Western Asia,Asia,"From Aschkalon you go to Segouras, which was formerly called Lud; and afterwards, in a Day and half to Zarzin, the Jezreel of the Ancients, in which there is a great Fountain and one Jew, who is a Dyer.",28,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.75346,35.27969,Sepphoris,,Israel,Mediterranean; Western Asia,Asia,"Three parasangs further is Saffuriya or Sepphoris. Here are the graves of Rabbenu Hakkadosh, of Rabban Gamaliel, and of R. Chiya, who came up from Babylon, also of Jonah the son of Amittai; they are all buried in the mountain. Many other Jewish graves are here.",28,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.79585,35.53097,Tiberias,,Israel,Mediterranean; Western Asia,Asia,"From thence you have five Parasangs to Tiberias, near Jordan, in which Part Jordan is called the Sea of Gennazereth, because in this Place it flows with great Impetuosity, and pours out a great Sea into the Land of the Plain ; and this is the Place which is otherwise called the Cataract of the Hill, from the violent Egress of Jordan into the Sea of Sodom, or the Salt Sea. There are about fifty Jews at. Tiberias, the chief of whom are R. Abraham, the Seer, R. Muchtar, and R. Isaac. There is also warm Water arising from some hidden Springs, which they call the warm Baths of Tiberias ; in the Neighbourhood of which is the Synagogue of Caleb, the Son of Jephunna ; and; in the same Place is a Jewish burying Place, where there are the Sepulchres of R. Jochanan, the Son of Zaccai, and R. Jonathan, the Son of Levi : All these Things are in Lower Galilee.",28,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.98522,35.44164,Meron,,Israel,Mediterranean; Western Asia,Asia,"From here it is two days to Tymin or Timnathah, where Simon the Just and many Israelites are buried, and thence three parasangs to Medon or Meron. In the neighbourhood there is a cave in which are the sepulchres of Hillel and Shammai. Here also are twenty sepulchres of disciples, including the sepulchres of R. Benjamin ben Japheth, and of R. Jehudah ben Bethera.",29,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,33.11397,35.52735,Kedesh Naphtali,Tel Qedesh,Israel,Mediterranean; Western Asia,Asia,"From here it is half a day's journey to Kades, or Kedesh Naphtali, upon the Jordan. Here is the sepulchre of Barak the son of Abinoam. No Jews dwell here.",29,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,33.24725,35.6937,Banias,,Israel,Mediterranean; Western Asia,Asia,"Thence it is a day's journey to Banias, which is Dan, where there is a cavern, from which the Jordan issues and flows for a distance of three miles, when the Arnon, which comes from the borders of Moab, joins it. In front of the cavern may be discerned the site of the altar associated with the graven image of Micah, which the children of Dan worshipped in ancient days. This is also the site of the altar of Jeroboam, where the golden calf was set up. Thus far reaches the boundary of the land of Israel towards the uttermost sea.",29,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,33.5138,36.27652,Damascus,,Syria,Mediterranean; Western Asia,Asia,"Two days' journey brings one to Damascus, the great city, which is the commencement of the empire of Nur-ed-din, the king of the Togarmim, called Turks. It is a fair city of large extent, surrounded by walls, with many gardens and plantations, extending over fifteen miles on each side, and no district richer in fruit can be seen in all the world. From Mount Hermon descend the rivers Amana and Pharpar; for the city is situated at the foot of Mount Hermon. The Amana flows through the city, and by means of aqueducts the water is conveyed to the houses of the great people, and into the streets and market-places. The Pharpar flows through their gardens and plantations. It is a place carrying on trade with all countries. Here is a mosque of the Arabs called the Gami of Damascus; there is no building like it in the whole world, and they say that it was a palace of Ben Hadad. Here is a wall of crystal glass of magic workmanship, with apertures according to the days of the year, and as the sun's rays enter each of them in daily succession the hours of the day can be told by a graduated dial. In the palace are chambers built of gold and glass, and if people walk round the wall they are able to see one another, although the wall is between them. And there are columns overlaid with gold and silver, and columns of marble of all colours. And in the court there is a gigantic head overlaid with gold and silver, and fashioned like a bowl with rims of gold and silver. It is as big as a cask, and three men can enter therein at the same time to bathe. In the palace is suspended the rib of one of the giants, the length being nine cubits, and the width two cubits; and they say it belonged to the King Anak of the giants of old, whose name was Abramaz. For so it was found inscribed on his grave, where it was also written that he ruled over the whole world. Three thousand Jews abide in this city, and amongst them are learned and rich men. The head of the Academy of the land of Israel resides here. His name is R. Azariah, and with him are his brother, Sar Shalom, the head of the Beth Din: R. Joseph, the fifth of the Academy: R. Mazliach, the lecturer, the head of the order: R. Meir, the crown of the scholars: R. Joseph ben Al Pilath, the pillar of the Academy: R. Heman, the warden: and R. Zedekiah, the physician. One hundred Karaïtes dwell here, also 400 Cuthim, and there is peace between them, but they do not intermarry.",29-30,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.5568,35.84688,Galid,Irbid,Jordan,Mediterranean; Western Asia,Asia,"It is a day's journey to Galid, which is Gilead, and sixty Israelites are there, at their head being R. Zadok, R. Isaac, and R. Solomon. It is a place of wide extent, with brooks of water, gardens, and plantations. Thence it is half a day to Salkat, which is Salchah of old.",30,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
Benjamin of Tudela,The Itinerary of Benjamin of Tudela,"Benjamin of Tudela, The Itinerary of Benjamin of Tudela, trans. Marcus Nathan Adler (New York: House of the Jewish Book, 1907).",New York,House of the Jewish Book,1907,Male,Spain,Hebrew,English,1160,1173,,12th century,1160s,32.4857,36.71189,Salchah,,Syria,Mediterranean; Western Asia,Asia,"Thence it is half a day to Salkat, which is Salchah of old.",,,,Project Gutenberg,https://www.gutenberg.org/ebooks/14981
